unidade;ano;mes;setor_centro_custo;leito_dia;leito_operacional_sem_extra
CSPD;2025;4;UNIDADE DE INTERNAÇÃO DE CUIDADOS PROLONGADOS;1074;1074
CSPD;2025;5;UNIDADE DE INTERNAÇÃO DE CUIDADOS PROLONGADOS;1088;1088
CSPD;2025;6;UNIDADE DE INTERNAÇÃO DE CUIDADOS PROLONGADOS;960;960
CSPD;2025;7;UNIDADE DE INTERNAÇÃO DE CUIDADOS PROLONGADOS;992;992
CSPD;2025;8;UNIDADE DE INTERNAÇÃO DE CUIDADOS PROLONGADOS;992;992
CSPD;2025;9;UNIDADE DE INTERNAÇÃO DE CUIDADOS PROLONGADOS;960;960
CSPD;2025;10;UNIDADE DE INTERNAÇÃO DE CUIDADOS PROLONGADOS;992;992
CSPD;2025;11;UNIDADE DE INTERNAÇÃO DE CUIDADOS PROLONGADOS;960;960
CSPD;2025;12;UNIDADE DE INTERNAÇÃO DE CUIDADOS PROLONGADOS;992;992
CSSFA;2022;1;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;1550;1550
CSSFA;2022;1;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;93;93
CSSFA;2022;2;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;1400;1400
CSSFA;2022;2;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;84;84
CSSFA;2022;3;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;1550;1550
CSSFA;2022;3;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;93;93
CSSFA;2022;4;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;1500;1500
CSSFA;2022;4;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;90;90
CSSFA;2022;5;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;1550;1550
CSSFA;2022;5;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;93;93
CSSFA;2022;6;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;1500;1500
CSSFA;2022;6;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;90;90
CSSFA;2022;7;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;1550;1550
CSSFA;2022;7;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;93;93
CSSFA;2022;8;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;1550;1550
CSSFA;2022;8;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;93;93
CSSFA;2022;9;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;1500;1500
CSSFA;2022;9;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;90;90
CSSFA;2022;10;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;1550;1550
CSSFA;2022;10;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;93;93
CSSFA;2022;11;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;1500;1500
CSSFA;2022;11;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;90;90
CSSFA;2022;12;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;1550;1550
CSSFA;2022;12;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;93;93
CSSFA;2023;1;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;1550;1550
CSSFA;2023;1;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;93;93
CSSFA;2023;2;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;1191;1191
CSSFA;2023;2;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;84;84
CSSFA;2023;3;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;1131;1131
CSSFA;2023;3;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;87;87
CSSFA;2023;4;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;1170;1170
CSSFA;2023;4;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;90;90
CSSFA;2023;5;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;1204;1204
CSSFA;2023;5;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;89;89
CSSFA;2023;6;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;1080;1080
CSSFA;2023;6;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;90;90
CSSFA;2023;7;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;1116;1116
CSSFA;2023;7;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;93;93
CSSFA;2023;8;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;1116;1116
CSSFA;2023;8;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;93;93
CSSFA;2023;9;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;1080;1080
CSSFA;2023;9;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;90;90
CSSFA;2023;10;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;1116;1116
CSSFA;2023;10;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;93;93
CSSFA;2023;11;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;1276;1276
CSSFA;2023;11;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;90;90
CSSFA;2023;12;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;1550;1550
CSSFA;2023;12;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;42;42
CSSFA;2024;1;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;1550;1550
CSSFA;2024;2;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;1450;1450
CSSFA;2024;3;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;1551;1550
CSSFA;2024;4;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;1501;1500
CSSFA;2024;5;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;1550;1550
CSSFA;2024;6;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;1500;1500
CSSFA;2024;7;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;1550;1550
CSSFA;2024;8;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;1552;1550
CSSFA;2024;9;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;1500;1500
CSSFA;2024;10;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;1550;1550
CSSFA;2024;11;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;1500;1500
CSSFA;2024;12;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;1550;1550
CSSFA;2025;1;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;1550;1550
CSSFA;2025;2;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;1220;1220
CSSFA;2025;3;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;1240;1240
CSSFA;2025;4;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;1200;1200
CSSFA;2025;5;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;1372;1370
CSSFA;2025;6;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;1500;1500
CSSFA;2025;7;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;1551;1550
CSSFA;2025;8;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;1530;1529
CSSFA;2025;9;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;1291;1290
CSSFA;2025;10;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;1333;1333
CSSFA;2025;11;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;1290;1290
CSSFA;2025;12;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;1333;1333
CSSI;2022;1;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;372;372
CSSI;2022;1;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;186;186
CSSI;2022;1;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;186;186
CSSI;2022;1;UNIDADE URGENCIA/EMERGENCIA;353;353
CSSI;2022;2;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;336;336
CSSI;2022;2;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;168;168
CSSI;2022;2;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;168;168
CSSI;2022;2;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA FEMININA;36;36
CSSI;2022;2;UNIDADE URGENCIA/EMERGENCIA;364;364
CSSI;2022;3;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;456;456
CSSI;2022;3;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;186;186
CSSI;2022;3;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;186;186
CSSI;2022;3;UNIDADE URGENCIA/EMERGENCIA;403;403
CSSI;2022;4;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;450;450
CSSI;2022;4;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;180;180
CSSI;2022;4;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;180;180
CSSI;2022;4;UNIDADE URGENCIA/EMERGENCIA;390;390
CSSI;2022;5;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;465;465
CSSI;2022;5;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;186;186
CSSI;2022;5;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;186;186
CSSI;2022;5;UNIDADE URGENCIA/EMERGENCIA;403;403
CSSI;2022;6;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;450;450
CSSI;2022;6;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;180;180
CSSI;2022;6;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;180;180
CSSI;2022;6;UNIDADE URGENCIA/EMERGENCIA;390;390
CSSI;2022;7;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;465;465
CSSI;2022;7;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;186;186
CSSI;2022;7;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;186;186
CSSI;2022;7;UNIDADE URGENCIA/EMERGENCIA;403;403
CSSI;2022;8;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;465;465
CSSI;2022;8;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;186;186
CSSI;2022;8;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;186;186
CSSI;2022;8;UNIDADE URGENCIA/EMERGENCIA;403;403
CSSI;2022;9;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;450;450
CSSI;2022;9;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;180;180
CSSI;2022;9;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;180;180
CSSI;2022;9;UNIDADE URGENCIA/EMERGENCIA;390;390
CSSI;2022;10;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;465;465
CSSI;2022;10;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;186;186
CSSI;2022;10;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;186;186
CSSI;2022;10;UNIDADE URGENCIA/EMERGENCIA;403;403
CSSI;2022;11;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;450;450
CSSI;2022;11;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;180;180
CSSI;2022;11;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;180;180
CSSI;2022;11;UNIDADE URGENCIA/EMERGENCIA;390;390
CSSI;2022;12;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;465;465
CSSI;2022;12;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;186;186
CSSI;2022;12;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;186;186
CSSI;2022;12;UNIDADE URGENCIA/EMERGENCIA;403;403
CSSI;2023;1;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;465;465
CSSI;2023;1;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;186;186
CSSI;2023;1;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;186;186
CSSI;2023;1;UNIDADE URGENCIA/EMERGENCIA;403;403
CSSI;2023;2;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;420;420
CSSI;2023;2;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;168;168
CSSI;2023;2;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;168;168
CSSI;2023;2;UNIDADE URGENCIA/EMERGENCIA;364;364
CSSI;2023;3;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;464;464
CSSI;2023;3;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;174;174
CSSI;2023;3;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;174;174
CSSI;2023;3;UNIDADE URGENCIA/EMERGENCIA;378;378
CSSI;2023;4;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;480;480
CSSI;2023;4;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;180;180
CSSI;2023;4;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;180;180
CSSI;2023;4;UNIDADE URGENCIA/EMERGENCIA;390;390
CSSI;2023;5;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;505;505
CSSI;2023;5;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;186;186
CSSI;2023;5;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;186;186
CSSI;2023;5;UNIDADE URGENCIA/EMERGENCIA;403;403
CSSI;2023;6;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;580;580
CSSI;2023;6;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;180;180
CSSI;2023;6;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;180;180
CSSI;2023;6;UNIDADE URGENCIA/EMERGENCIA;390;390
CSSI;2023;7;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;651;651
CSSI;2023;7;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;186;186
CSSI;2023;7;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;186;186
CSSI;2023;7;UNIDADE URGENCIA/EMERGENCIA;403;403
CSSI;2023;8;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;651;651
CSSI;2023;8;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;186;186
CSSI;2023;8;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;186;186
CSSI;2023;8;UNIDADE URGENCIA/EMERGENCIA;403;403
CSSI;2023;9;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;525;525
CSSI;2023;9;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;150;150
CSSI;2023;9;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;150;150
CSSI;2023;9;UNIDADE URGENCIA/EMERGENCIA;325;325
CSSI;2023;11;CLINICA MEDICA ALA A;48;48
CSSI;2023;11;CLÍNICA MÉDICA ALA B;8;8
CSSI;2023;11;CLÍNICA MÉDICA ALA C;104;104
CSSI;2023;11;UNIDADE DE CUIDADOS PROLONGADOS - ALA B;48;48
CSSI;2023;11;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;4;0
CSSI;2023;11;UNIDADES DE CUIDADOS PROLONGADOS - UCP;176;176
CSSI;2023;12;CLINICA MEDICA ALA A;186;186
CSSI;2023;12;CLÍNICA MÉDICA ALA B;12;12
CSSI;2023;12;CLÍNICA MÉDICA ALA C;400;400
CSSI;2023;12;UNIDADE DE CUIDADOS PROLONGADOS - ALA B;186;186
CSSI;2023;12;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;18;0
CSSI;2023;12;UNIDADES DE CUIDADOS PROLONGADOS - UCP;682;682
CSSI;2024;1;CLINICA MEDICA ALA A;186;186
CSSI;2024;1;CLÍNICA MÉDICA ALA B;6;6
CSSI;2024;1;CLÍNICA MÉDICA ALA C;403;403
CSSI;2024;1;UNIDADE DE CUIDADOS PROLONGADOS - ALA B;183;183
CSSI;2024;1;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;5;0
CSSI;2024;1;UNIDADES DE CUIDADOS PROLONGADOS - UCP;682;682
CSSI;2024;2;CLINICA MEDICA ALA A;174;174
CSSI;2024;2;CLÍNICA MÉDICA ALA B;29;29
CSSI;2024;2;CLÍNICA MÉDICA ALA C;377;377
CSSI;2024;2;UNIDADE DE CUIDADOS PROLONGADOS - ALA B;174;174
CSSI;2024;2;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;22;0
CSSI;2024;2;UNIDADES DE CUIDADOS PROLONGADOS - UCP;638;638
CSSI;2024;3;CLINICA MEDICA ALA A;186;186
CSSI;2024;3;CLÍNICA MÉDICA ALA B;31;31
CSSI;2024;3;CLÍNICA MÉDICA ALA C;401;401
CSSI;2024;3;UNIDADE DE CUIDADOS PROLONGADOS - ALA B;186;186
CSSI;2024;3;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;18;0
CSSI;2024;3;UNIDADES DE CUIDADOS PROLONGADOS - UCP;682;682
CSSI;2024;4;CLINICA MEDICA ALA A;180;180
CSSI;2024;4;CLÍNICA MÉDICA ALA B;30;30
CSSI;2024;4;CLÍNICA MÉDICA ALA C;390;390
CSSI;2024;4;UNIDADE DE CUIDADOS PROLONGADOS - ALA B;180;180
CSSI;2024;4;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;10;0
CSSI;2024;4;UNIDADES DE CUIDADOS PROLONGADOS - UCP;660;660
CSSI;2024;5;CLINICA MEDICA ALA A;186;186
CSSI;2024;5;CLÍNICA MÉDICA ALA B;31;31
CSSI;2024;5;CLÍNICA MÉDICA ALA C;403;403
CSSI;2024;5;UNIDADE DE CUIDADOS PROLONGADOS - ALA A;144;144
CSSI;2024;5;UNIDADE DE CUIDADOS PROLONGADOS - ALA B;186;186
CSSI;2024;5;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;2;0
CSSI;2024;5;UNIDADES DE CUIDADOS PROLONGADOS - UCP;682;682
CSSI;2024;6;CLINICA MEDICA ALA A;120;120
CSSI;2024;6;CLÍNICA MÉDICA ALA B;30;30
CSSI;2024;6;CLÍNICA MÉDICA ALA C;390;390
CSSI;2024;6;UNIDADE DE CUIDADOS PROLONGADOS - ALA A;180;180
CSSI;2024;6;UNIDADE DE CUIDADOS PROLONGADOS - ALA B;180;180
CSSI;2024;6;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;7;0
CSSI;2024;6;UNIDADES DE CUIDADOS PROLONGADOS - UCP;679;679
CSSI;2024;7;CLÍNICA MÉDICA ALA B;31;31
CSSI;2024;7;CLÍNICA MÉDICA ALA C;426;426
CSSI;2024;7;UNIDADE DE CUIDADOS PROLONGADOS - ALA A;186;186
CSSI;2024;7;UNIDADE DE CUIDADOS PROLONGADOS - ALA B;186;186
CSSI;2024;7;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;23;0
CSSI;2024;7;UNIDADES DE CUIDADOS PROLONGADOS - UCP;713;713
CSSI;2024;8;CLÍNICA MÉDICA ALA B;31;31
CSSI;2024;8;CLÍNICA MÉDICA ALA C;434;434
CSSI;2024;8;UNIDADE DE CUIDADOS PROLONGADOS - ALA A;186;186
CSSI;2024;8;UNIDADE DE CUIDADOS PROLONGADOS - ALA B;186;186
CSSI;2024;8;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;22;0
CSSI;2024;8;UNIDADES DE CUIDADOS PROLONGADOS - UCP;713;713
CSSI;2024;9;CLÍNICA MÉDICA ALA B;30;30
CSSI;2024;9;CLÍNICA MÉDICA ALA C;420;420
CSSI;2024;9;UNIDADE DE CUIDADOS PROLONGADOS - ALA A;180;180
CSSI;2024;9;UNIDADE DE CUIDADOS PROLONGADOS - ALA B;180;180
CSSI;2024;9;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;1;0
CSSI;2024;9;UNIDADES DE CUIDADOS PROLONGADOS - UCP;690;690
CSSI;2024;10;CLÍNICA MÉDICA ALA B;31;31
CSSI;2024;10;CLÍNICA MÉDICA ALA C;434;434
CSSI;2024;10;UNIDADE DE CUIDADOS PROLONGADOS - ALA A;186;186
CSSI;2024;10;UNIDADE DE CUIDADOS PROLONGADOS - ALA B;186;186
CSSI;2024;10;UNIDADES DE CUIDADOS PROLONGADOS - UCP;713;713
CSSI;2024;11;CLÍNICA MÉDICA ALA B;30;30
CSSI;2024;11;CLÍNICA MÉDICA ALA C;420;420
CSSI;2024;11;UNIDADE DE CUIDADOS PROLONGADOS - ALA A;180;180
CSSI;2024;11;UNIDADE DE CUIDADOS PROLONGADOS - ALA B;180;180
CSSI;2024;11;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;1;0
CSSI;2024;11;UNIDADES DE CUIDADOS PROLONGADOS - UCP;690;690
CSSI;2024;12;CLÍNICA MÉDICA ALA B;31;31
CSSI;2024;12;CLÍNICA MÉDICA ALA C;434;434
CSSI;2024;12;UNIDADE DE CUIDADOS PROLONGADOS - ALA A;186;186
CSSI;2024;12;UNIDADE DE CUIDADOS PROLONGADOS - ALA B;186;186
CSSI;2024;12;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;1;0
CSSI;2024;12;UNIDADES DE CUIDADOS PROLONGADOS - UCP;713;713
CSSI;2025;1;CLÍNICA MÉDICA ALA B;31;31
CSSI;2025;1;CLÍNICA MÉDICA ALA C;434;434
CSSI;2025;1;UNIDADE DE CUIDADOS PROLONGADOS - ALA A;186;186
CSSI;2025;1;UNIDADE DE CUIDADOS PROLONGADOS - ALA B;186;186
CSSI;2025;1;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;18;0
CSSI;2025;1;UNIDADES DE CUIDADOS PROLONGADOS - UCP;713;713
CSSI;2025;2;CLÍNICA MÉDICA ALA B;28;28
CSSI;2025;2;CLÍNICA MÉDICA ALA C;392;392
CSSI;2025;2;UNIDADE DE CUIDADOS PROLONGADOS - ALA A;168;168
CSSI;2025;2;UNIDADE DE CUIDADOS PROLONGADOS - ALA B;168;168
CSSI;2025;2;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;41;0
CSSI;2025;2;UNIDADES DE CUIDADOS PROLONGADOS - UCP;644;644
CSSI;2025;3;CLÍNICA MÉDICA ALA B;6;6
CSSI;2025;3;CLÍNICA MÉDICA ALA C;409;409
CSSI;2025;3;UNIDADE DE CUIDADOS PROLONGADOS - ALA A;236;236
CSSI;2025;3;UNIDADE DE CUIDADOS PROLONGADOS - ALA B;36;36
CSSI;2025;3;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;38;0
CSSI;2025;3;UNIDADES DE CUIDADOS PROLONGADOS - UCP;763;763
CSSI;2025;4;CLÍNICA MÉDICA ALA B;16;16
CSSI;2025;4;CLÍNICA MÉDICA ALA C;390;390
CSSI;2025;4;UNIDADE DE CUIDADOS PROLONGADOS - ALA A;120;120
CSSI;2025;4;UNIDADE DE CUIDADOS PROLONGADOS - ALA B;128;128
CSSI;2025;4;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;8;0
CSSI;2025;4;UNIDADES DE CUIDADOS PROLONGADOS - UCP;750;750
CSSI;2025;5;CLÍNICA MÉDICA ALA B;31;31
CSSI;2025;5;CLÍNICA MÉDICA ALA C;403;403
CSSI;2025;5;UNIDADE DE CUIDADOS PROLONGADOS - ALA B;248;248
CSSI;2025;5;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;2;0
CSSI;2025;5;UNIDADES DE CUIDADOS PROLONGADOS - UCP;775;775
CSSI;2025;6;CLÍNICA MÉDICA ALA B;30;30
CSSI;2025;6;CLÍNICA MÉDICA ALA C;315;315
CSSI;2025;6;UNIDADE DE CUIDADOS PROLONGADOS - ALA A;150;150
CSSI;2025;6;UNIDADE DE CUIDADOS PROLONGADOS - ALA B;194;194
CSSI;2025;6;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;21;0
CSSI;2025;6;UNIDADES DE CUIDADOS PROLONGADOS - UCP;750;750
CSSI;2025;7;CLÍNICA MÉDICA ALA B;31;31
CSSI;2025;7;CLÍNICA MÉDICA ALA C;310;310
CSSI;2025;7;UNIDADE DE CUIDADOS PROLONGADOS - ALA A;186;186
CSSI;2025;7;UNIDADE DE CUIDADOS PROLONGADOS - ALA B;186;186
CSSI;2025;7;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;66;0
CSSI;2025;7;UNIDADES DE CUIDADOS PROLONGADOS - UCP;775;775
CSSI;2025;8;CLINICA MEDICA ALA A;90;90
CSSI;2025;8;CLÍNICA MÉDICA ALA B;31;31
CSSI;2025;8;CLÍNICA MÉDICA ALA C;122;122
CSSI;2025;8;UNIDADE DE CUIDADOS PROLONGADOS - ALA A;18;18
CSSI;2025;8;UNIDADE DE CUIDADOS PROLONGADOS - ALA B;214;214
CSSI;2025;8;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;100;0
CSSI;2025;8;UNIDADES DE CUIDADOS PROLONGADOS - UCP;775;775
CSSI;2025;9;CLINICA MEDICA ALA A;156;156
CSSI;2025;9;CLÍNICA MÉDICA ALA B;30;30
CSSI;2025;9;CLÍNICA MÉDICA ALA C;223;223
CSSI;2025;9;UNIDADE DE CUIDADOS PROLONGADOS - ALA A;96;96
CSSI;2025;9;UNIDADE DE CUIDADOS PROLONGADOS - ALA B;210;210
CSSI;2025;9;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;122;0
CSSI;2025;9;UNIDADES DE CUIDADOS PROLONGADOS - UCP;750;750
CSSI;2025;10;CLINICA MEDICA ALA A;93;93
CSSI;2025;10;CLÍNICA MÉDICA ALA B;31;31
CSSI;2025;10;CLÍNICA MÉDICA ALA C;310;310
CSSI;2025;10;UNIDADE DE CUIDADOS PROLONGADOS - ALA A;186;186
CSSI;2025;10;UNIDADE DE CUIDADOS PROLONGADOS - ALA B;217;217
CSSI;2025;10;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;112;0
CSSI;2025;10;UNIDADES DE CUIDADOS PROLONGADOS - UCP;775;775
CSSI;2025;11;CLINICA MEDICA ALA A;90;90
CSSI;2025;11;CLÍNICA MÉDICA ALA B;30;30
CSSI;2025;11;CLÍNICA MÉDICA ALA C;300;300
CSSI;2025;11;UNIDADE DE CUIDADOS PROLONGADOS - ALA A;180;180
CSSI;2025;11;UNIDADE DE CUIDADOS PROLONGADOS - ALA B;210;210
CSSI;2025;11;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;81;0
CSSI;2025;11;UNIDADES DE CUIDADOS PROLONGADOS - UCP;750;750
CSSI;2025;12;CLINICA MEDICA ALA A;93;93
CSSI;2025;12;CLÍNICA MÉDICA ALA B;31;31
CSSI;2025;12;CLÍNICA MÉDICA ALA C;310;310
CSSI;2025;12;UNIDADE DE CUIDADOS PROLONGADOS - ALA A;186;186
CSSI;2025;12;UNIDADE DE CUIDADOS PROLONGADOS - ALA B;217;217
CSSI;2025;12;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;12;0
CSSI;2025;12;UNIDADES DE CUIDADOS PROLONGADOS - UCP;775;775
